session_id,student_id,joined_at,left_at,engagement_level
Session_51,S142,2024-01-11 15:07:00,2024-01-11 15:29:00,high
Session_51,S144,2024-01-11 15:07:00,2024-01-11 15:59:00,medium
Session_51,S145,2024-01-11 15:00:00,2024-01-11 16:15:00,high
Session_51,S146,2024-01-11 15:07:00,2024-01-11 16:18:00,high
Session_51,S147,2024-01-11 15:08:00,2024-01-11 16:03:00,medium
Session_51,S149,2024-01-11 15:09:00,2024-01-11 16:00:00,high
Session_51,S150,2024-01-11 15:07:00,2024-01-11 16:32:00,high
Session_51,S152,2024-01-11 15:02:00,2024-01-11 15:59:00,high
Session_51,S153,2024-01-11 15:07:00,2024-01-11 16:31:00,high
Session_51,S154,2024-01-11 15:05:00,2024-01-11 15:32:00,medium
Session_51,S156,2024-01-11 15:06:00,2024-01-11 15:35:00,high
Session_51,S157,2024-01-11 15:00:00,2024-01-11 15:54:00,medium
Session_51,S158,2024-01-11 15:06:00,2024-01-11 15:30:00,medium
Session_51,S160,2024-01-11 15:02:00,2024-01-11 15:30:00,medium
Session_51,S161,2024-01-11 15:04:00,2024-01-11 15:48:00,medium
Session_51,S162,2024-01-11 15:06:00,2024-01-11 16:04:00,medium
Session_51,S165,2024-01-11 15:02:00,2024-01-11 15:49:00,high
Session_51,S168,2024-01-11 15:05:00,2024-01-11 16:22:00,high
Session_51,S169,2024-01-11 15:02:00,2024-01-11 15:56:00,high
Session_51,S171,2024-01-11 15:04:00,2024-01-11 15:41:00,medium
Session_51,S172,2024-01-11 15:05:00,2024-01-11 16:34:00,high
Session_51,S174,2024-01-11 15:04:00,2024-01-11 16:27:00,high
Session_51,S175,2024-01-11 15:04:00,2024-01-11 15:26:00,medium
Session_51,S177,2024-01-11 15:02:00,2024-01-11 15:12:00,medium
Session_51,S178,2024-01-11 15:09:00,2024-01-11 15:41:00,medium
Session_51,S180,2024-01-11 15:08:00,2024-01-11 16:02:00,high
Session_51,S181,2024-01-11 15:06:00,2024-01-11 16:02:00,medium
Session_51,S182,2024-01-11 15:05:00,2024-01-11 15:54:00,high
Session_51,S185,2024-01-11 15:03:00,2024-01-11 16:25:00,high
Session_51,S187,2024-01-11 15:04:00,2024-01-11 15:19:00,low
Session_51,S189,2024-01-11 15:06:00,2024-01-11 15:41:00,medium
Session_51,S190,2024-01-11 15:09:00,2024-01-11 15:36:00,high
Session_51,S191,2024-01-11 15:05:00,2024-01-11 16:21:00,high
Session_51,S195,2024-01-11 15:00:00,2024-01-11 15:43:00,medium
Session_51,S196,2024-01-11 15:06:00,2024-01-11 15:39:00,medium
Session_51,S198,2024-01-11 15:03:00,2024-01-11 15:17:00,low
Session_51,S201,2024-01-11 15:06:00,2024-01-11 15:28:00,medium
Session_51,S202,2024-01-11 15:03:00,2024-01-11 16:22:00,high
Session_51,S203,2024-01-11 15:09:00,2024-01-11 16:37:00,high
Session_51,S205,2024-01-11 15:04:00,2024-01-11 15:56:00,medium
Session_51,S206,2024-01-11 15:03:00,2024-01-11 15:50:00,high
Session_51,S207,2024-01-11 15:03:00,2024-01-11 16:03:00,high
Session_51,S208,2024-01-11 15:06:00,2024-01-11 15:41:00,medium
Session_51,S209,2024-01-11 15:05:00,2024-01-11 16:32:00,high
Session_51,S210,2024-01-11 15:06:00,2024-01-11 16:06:00,high
Session_51,S211,2024-01-11 15:01:00,,medium
Session_51,S212,2024-01-11 15:06:00,2024-01-11 15:30:00,medium
Session_51,S213,2024-01-11 15:01:00,2024-01-11 16:00:00,medium
Session_51,S214,2024-01-11 15:04:00,2024-01-11 16:04:00,high
Session_51,S215,2024-01-11 15:03:00,2024-01-11 15:23:00,medium
Session_51,S216,2024-01-11 15:06:00,2024-01-11 16:35:00,high
Session_51,S217,2024-01-11 15:03:00,2024-01-11 15:59:00,medium
Session_51,S218,2024-01-11 15:02:00,2024-01-11 15:24:00,medium
Session_51,S222,2024-01-11 15:02:00,2024-01-11 15:37:00,medium
Session_51,S223,2024-01-11 15:04:00,2024-01-11 15:32:00,high
Session_51,S224,2024-01-11 15:04:00,2024-01-11 15:32:00,medium
Session_51,S225,2024-01-11 15:07:00,2024-01-11 16:28:00,high
Session_51,S226,2024-01-11 15:00:00,2024-01-11 16:16:00,high
Session_51,S229,2024-01-11 15:02:00,2024-01-11 15:12:00,low
Session_51,S230,2024-01-11 15:01:00,2024-01-11 15:52:00,medium
Session_51,S231,2024-01-11 15:09:00,2024-01-11 15:43:00,medium
Session_51,S233,2024-01-11 15:03:00,2024-01-11 15:24:00,medium
Session_51,S234,2024-01-11 15:02:00,2024-01-11 15:33:00,medium
Session_51,S235,2024-01-11 15:06:00,2024-01-11 16:28:00,high
Session_51,S236,2024-01-11 15:05:00,2024-01-11 15:51:00,medium
Session_51,S237,2024-01-11 15:02:00,2024-01-11 16:19:00,high
Session_51,S238,2024-01-11 15:02:00,2024-01-11 15:45:00,high
Session_51,S239,2024-01-11 15:09:00,2024-01-11 15:42:00,medium
Session_51,S240,2024-01-11 15:01:00,2024-01-11 16:08:00,high
Session_51,S242,2024-01-11 15:06:00,2024-01-11 15:13:00,low
Session_51,S243,2024-01-11 15:06:00,2024-01-11 15:27:00,low
Session_51,S244,2024-01-11 15:01:00,2024-01-11 15:29:00,medium
Session_51,S245,2024-01-11 15:01:00,2024-01-11 16:05:00,high
Session_51,S246,2024-01-11 15:05:00,2024-01-11 15:18:00,low
Session_51,S249,2024-01-11 15:08:00,2024-01-11 15:29:00,low
Session_51,S251,2024-01-11 15:00:00,2024-01-11 16:27:00,high
Session_51,S258,2024-01-11 15:05:00,2024-01-11 15:38:00,medium
Session_51,S259,2024-01-11 15:06:00,2024-01-11 15:29:00,medium
Session_51,S260,2024-01-11 15:02:00,2024-01-11 16:02:00,high
Session_51,S261,2024-01-11 15:02:00,2024-01-11 15:32:00,medium
Session_51,S263,2024-01-11 15:05:00,2024-01-11 16:11:00,high
Session_51,S268,2024-01-11 15:01:00,2024-01-11 15:32:00,medium
Session_51,S270,2024-01-11 15:03:00,2024-01-11 16:03:00,high
Session_51,S277,2024-01-11 15:01:00,2024-01-11 15:36:00,medium
Session_51,S280,2024-01-11 15:04:00,2024-01-11 15:25:00,medium
Session_51,S284,2024-01-11 15:09:00,2024-01-11 16:08:00,high
Session_51,S286,2024-01-11 15:09:00,2024-01-11 16:19:00,high
Session_51,S287,2024-01-11 15:04:00,2024-01-11 15:31:00,medium
Session_51,S288,2024-01-11 15:09:00,2024-01-11 15:51:00,medium
Session_51,S289,2024-01-11 15:06:00,2024-01-11 16:00:00,high
Session_51,S291,2024-01-11 15:01:00,2024-01-11 16:14:00,high
Session_51,S292,2024-01-11 15:06:00,2024-01-11 15:59:00,high
Session_51,S294,2024-01-11 15:06:00,2024-01-11 15:51:00,medium
Session_51,S295,2024-01-11 15:01:00,2024-01-11 15:46:00,high
Session_51,S296,2024-01-11 15:06:00,2024-01-11 15:40:00,medium
Session_51,S297,2024-01-11 15:08:00,2024-01-11 15:36:00,medium
Session_51,S298,2024-01-11 15:03:00,2024-01-11 16:08:00,high
Session_51,S299,2024-01-11 15:05:00,2024-01-11 15:25:00,medium
Session_51,S300,2024-01-11 15:04:00,2024-01-11 16:33:00,high
Session_52,S003,2024-01-23 15:00:00,2024-01-23 15:47:00,medium
Session_52,S005,2024-01-23 15:09:00,2024-01-23 16:00:00,high
Session_52,S007,2024-01-23 15:03:00,2024-01-23 16:02:00,high
Session_52,S008,2024-01-23 15:06:00,2024-01-23 15:16:00,low
Session_52,S009,2024-01-23 15:00:00,2024-01-23 15:26:00,medium
Session_52,S010,2024-01-23 15:00:00,2024-01-23 15:59:00,medium
Session_52,S011,2024-01-23 15:03:00,2024-01-23 16:09:00,high
Session_52,S014,2024-01-23 15:01:00,2024-01-23 15:24:00,high
Session_52,S015,2024-01-23 15:00:00,2024-01-23 16:22:00,high
Session_52,S016,2024-01-23 15:04:00,2024-01-23 16:21:00,high
Session_52,S017,2024-01-23 15:01:00,2024-01-23 15:30:00,medium
Session_52,S020,2024-01-23 15:07:00,2024-01-23 16:26:00,high
Session_52,S022,2024-01-23 15:09:00,2024-01-23 16:28:00,high
Session_52,S023,2024-01-23 15:06:00,2024-01-23 16:30:00,high
Session_52,S024,2024-01-23 15:02:00,2024-01-23 15:36:00,medium
Session_52,S026,2024-01-23 15:03:00,2024-01-23 15:38:00,medium
Session_52,S027,2024-01-23 15:05:00,2024-01-23 15:25:00,high
Session_52,S028,2024-01-23 15:06:00,2024-01-23 15:26:00,medium
Session_52,S030,2024-01-23 15:06:00,2024-01-23 16:12:00,high
Session_52,S031,2024-01-23 15:00:00,2024-01-23 15:28:00,medium
Session_52,S032,2024-01-23 15:00:00,2024-01-23 16:27:00,high
Session_52,S033,2024-01-23 15:08:00,2024-01-23 15:03:00,high
Session_52,S038,2024-01-23 15:06:00,2024-01-23 16:16:00,high
Session_52,S039,2024-01-23 15:09:00,2024-01-23 15:20:00,medium
Session_52,S043,2024-01-23 15:09:00,2024-01-23 16:33:00,high
Session_52,S045,2024-01-23 15:04:00,2024-01-23 16:32:00,high
Session_52,S047,2024-01-23 15:01:00,2024-01-23 15:33:00,medium
Session_52,S050,2024-01-23 15:08:00,2024-01-23 16:03:00,high
Session_52,S053,2024-01-23 15:09:00,2024-01-23 15:18:00,low
Session_52,S056,2024-01-23 15:07:00,2024-01-23 15:14:00,low
Session_52,S057,2024-01-23 15:06:00,2024-01-23 16:05:00,high
Session_52,S058,2024-01-23 15:06:00,2024-01-23 15:57:00,high
Session_52,S059,2024-01-23 15:09:00,2024-01-23 16:02:00,high
Session_52,S060,2024-01-23 15:00:00,2024-01-23 15:16:00,medium
Session_52,S061,2024-01-23 15:00:00,2024-01-23 15:29:00,medium
Session_52,S062,2024-01-23 15:06:00,2024-01-23 15:58:00,high
Session_52,S063,2024-01-23 15:09:00,2024-01-23 15:16:00,low
Session_52,S064,2024-01-23 15:05:00,2024-01-23 16:01:00,medium
Session_52,S065,2024-01-23 15:00:00,2024-01-23 15:46:00,high
Session_52,S067,2024-01-23 15:00:00,2024-01-23 15:49:00,high
Session_52,S069,2024-01-23 15:08:00,2024-01-23 16:10:00,high
Session_52,S071,2024-01-23 15:07:00,2024-01-23 15:58:00,medium
Session_52,S072,2024-01-23 15:05:00,2024-01-23 15:58:00,high
Session_52,S073,2024-01-23 15:09:00,2024-01-23 16:36:00,high
Session_52,S075,2024-01-23 15:08:00,2024-01-23 15:52:00,medium
Session_52,S076,2024-01-23 15:08:00,2024-01-23 15:54:00,medium
Session_52,S078,2024-01-23 15:01:00,2024-01-23 16:03:00,high
Session_52,S080,2024-01-23 15:07:00,2024-01-23 16:19:00,high
Session_52,S081,2024-01-23 15:03:00,2024-01-23 15:26:00,low
Session_52,S084,2024-01-23 15:08:00,2024-01-23 16:15:00,high
Session_52,S088,2024-01-23 15:05:00,2024-01-23 15:37:00,medium
Session_52,S089,2024-01-23 15:08:00,2024-01-23 15:29:00,low
Session_52,S090,2024-01-23 15:05:00,2024-01-23 15:52:00,medium
Session_52,S091,2024-01-23 15:00:00,2024-01-23 15:59:00,high
Session_52,S092,2024-01-23 15:05:00,2024-01-23 15:58:00,medium
Session_52,S093,2024-01-23 15:08:00,2024-01-23 15:46:00,medium
Session_52,S094,2024-01-23 15:01:00,2024-01-23 14:56:00,medium
Session_52,S098,2024-01-23 15:04:00,2024-01-23 15:40:00,medium
Session_52,S099,2024-01-23 15:01:00,2024-01-23 15:54:00,high
Session_52,S100,2024-01-23 15:04:00,2024-01-23 16:02:00,high
Session_52,S101,2024-01-23 15:04:00,2024-01-23 16:26:00,high
Session_52,S103,2024-01-23 15:00:00,2024-01-23 15:41:00,medium
Session_52,S106,2024-01-23 15:00:00,2024-01-23 16:07:00,high
Session_52,S107,2024-01-23 15:06:00,2024-01-23 15:45:00,medium
Session_52,S110,2024-01-23 15:04:00,2024-01-23 16:15:00,high
Session_52,S111,2024-01-23 15:09:00,2024-01-23 16:00:00,high
Session_52,S112,2024-01-23 15:08:00,2024-01-23 16:21:00,high
Session_52,S114,2024-01-23 15:03:00,2024-01-23 15:22:00,low
Session_52,S115,2024-01-23 15:05:00,2024-01-23 15:40:00,medium
Session_52,S123,2024-01-23 15:09:00,2024-01-23 16:08:00,medium
Session_52,S124,2024-01-23 15:05:00,2024-01-23 16:34:00,high
Session_52,S125,2024-01-23 15:00:00,2024-01-23 16:00:00,high
Session_52,S127,2024-01-23 15:00:00,2024-01-23 15:03:00,low
Session_52,S129,2024-01-23 15:02:00,2024-01-23 16:23:00,high
Session_52,S131,2024-01-23 15:07:00,2024-01-23 15:50:00,medium
Session_52,S133,2024-01-23 15:09:00,2024-01-23 16:28:00,high
Session_52,S134,2024-01-23 15:08:00,2024-01-23 15:23:00,medium
Session_52,S136,2024-01-23 15:07:00,2024-01-23 15:45:00,medium
Session_52,S137,2024-01-23 15:01:00,2024-01-23 15:43:00,medium
Session_52,S139,2024-01-23 15:01:00,2024-01-23 15:24:00,medium
Session_52,S142,2024-01-23 15:04:00,2024-01-23 16:05:00,high
Session_52,S143,2024-01-23 15:01:00,2024-01-23 15:47:00,medium
Session_52,S144,2024-01-23 15:08:00,2024-01-23 15:39:00,medium
Session_52,S145,2024-01-23 15:08:00,2024-01-23 16:26:00,high
Session_52,S146,2024-01-23 15:00:00,2024-01-23 15:41:00,high
Session_52,S147,2024-01-23 15:08:00,2024-01-23 15:44:00,medium
Session_52,S149,2024-01-23 15:07:00,2024-01-23 15:35:00,high
Session_52,S150,2024-01-23 15:03:00,2024-01-23 16:31:00,high
Session_52,S152,2024-01-23 15:02:00,2024-01-23 16:23:00,high
Session_52,S153,2024-01-23 15:03:00,2024-01-23 16:32:00,high
Session_52,S156,2024-01-23 15:00:00,2024-01-23 15:17:00,high
Session_52,S158,2024-01-23 15:09:00,2024-01-23 15:48:00,medium
Session_52,S159,2024-01-23 15:00:00,2024-01-23 16:10:00,high
Session_52,S160,2024-01-23 15:08:00,2024-01-23 15:56:00,medium
Session_52,S161,2024-01-23 15:09:00,2024-01-23 15:30:00,medium
Session_52,S163,2024-01-23 15:04:00,2024-01-23 15:51:00,medium
Session_52,S165,2024-01-23 15:05:00,2024-01-23 15:34:00,high
Session_52,S166,2024-01-23 15:06:00,2024-01-23 15:22:00,low
Session_52,S167,2024-01-23 15:05:00,2024-01-23 16:03:00,medium
Session_52,S168,2024-01-23 15:08:00,2024-01-23 15:55:00,high
Session_52,S169,2024-01-23 15:02:00,2024-01-23 16:21:00,high
Session_52,S172,2024-01-23 15:03:00,2024-01-23 15:50:00,high
Session_52,S173,2024-01-23 15:05:00,2024-01-23 15:43:00,medium
Session_52,S174,2024-01-23 15:03:00,2024-01-23 16:18:00,high
Session_52,S177,2024-01-23 15:07:00,2024-01-23 15:40:00,medium
Session_52,S180,2024-01-23 15:07:00,2024-01-23 16:17:00,high
Session_52,S181,2024-01-23 15:07:00,2024-01-23 15:43:00,medium
Session_52,S182,2024-01-23 15:03:00,2024-01-23 16:06:00,high
Session_52,S185,2024-01-23 15:01:00,2024-01-23 16:16:00,high
Session_52,S186,2024-01-23 15:08:00,2024-01-23 15:34:00,medium
Session_52,S189,2024-01-23 15:04:00,2024-01-23 15:32:00,medium
Session_52,S193,2024-01-23 15:05:00,2024-01-23 15:15:00,low
Session_52,S194,2024-01-23 15:03:00,,medium
Session_52,S195,2024-01-23 15:00:00,2024-01-23 15:27:00,medium
Session_52,S198,2024-01-23 15:06:00,2024-01-23 15:09:00,low
Session_52,S201,2024-01-23 15:02:00,2024-01-23 15:54:00,medium
Session_52,S202,2024-01-23 15:05:00,2024-01-23 16:11:00,high
Session_52,S203,2024-01-23 15:04:00,2024-01-23 15:59:00,high
Session_52,S205,2024-01-23 15:03:00,2024-01-23 15:32:00,medium
Session_52,S206,2024-01-23 15:08:00,2024-01-23 16:22:00,high
Session_52,S207,2024-01-23 15:09:00,2024-01-23 16:29:00,high
Session_52,S208,2024-01-23 15:05:00,2024-01-23 15:21:00,medium
Session_52,S209,2024-01-23 15:07:00,2024-01-23 16:01:00,high
Session_52,S210,2024-01-23 15:00:00,2024-01-23 16:20:00,high
Session_52,S211,2024-01-23 15:04:00,2024-01-23 15:55:00,medium
Session_52,S214,2024-01-23 15:07:00,2024-01-23 16:17:00,high
Session_52,S215,2024-01-23 15:00:00,2024-01-23 15:18:00,medium
Session_52,S216,2024-01-23 15:09:00,2024-01-23 16:11:00,high
Session_52,S218,2024-01-23 15:05:00,2024-01-23 15:44:00,medium
Session_52,S219,2024-01-23 15:03:00,2024-01-23 15:35:00,medium
Session_52,S220,2024-01-23 15:00:00,2024-01-23 15:09:00,low
Session_52,S221,2024-01-23 15:08:00,2024-01-23 15:41:00,medium
Session_52,S223,2024-01-23 15:00:00,2024-01-23 15:23:00,high
Session_52,S225,2024-01-23 15:07:00,2024-01-23 16:36:00,high
Session_52,S226,2024-01-23 15:01:00,2024-01-23 16:21:00,high
Session_52,S230,2024-01-23 15:07:00,2024-01-23 15:55:00,medium
Session_52,S233,2024-01-23 15:04:00,2024-01-23 16:03:00,medium
Session_52,S234,2024-01-23 15:07:00,2024-01-23 15:31:00,medium
Session_52,S235,2024-01-23 15:03:00,2024-01-23 16:12:00,high
Session_52,S237,2024-01-23 15:08:00,2024-01-23 16:24:00,high
Session_52,S238,2024-01-23 15:07:00,,high
Session_52,S240,2024-01-23 15:03:00,2024-01-23 16:21:00,high
Session_52,S243,2024-01-23 15:03:00,2024-01-23 15:10:00,low
Session_52,S245,2024-01-23 15:09:00,2024-01-23 16:30:00,high
Session_52,S246,2024-01-23 15:07:00,2024-01-23 15:16:00,low
Session_52,S248,2024-01-23 15:03:00,2024-01-23 15:20:00,low
Session_52,S250,2024-01-23 15:04:00,,low
Session_52,S252,2024-01-23 15:02:00,2024-01-23 15:35:00,medium
Session_52,S255,2024-01-23 15:06:00,,high
Session_52,S256,2024-01-23 15:06:00,2024-01-23 15:59:00,medium
Session_52,S258,2024-01-23 15:08:00,2024-01-23 16:04:00,medium
Session_52,S260,2024-01-23 15:04:00,2024-01-23 16:17:00,high
Session_52,S263,2024-01-23 15:05:00,2024-01-23 16:12:00,high
Session_52,S264,2024-01-23 15:08:00,2024-01-23 16:06:00,medium
Session_52,S265,2024-01-23 15:08:00,2024-01-23 15:03:00,low
Session_52,S267,2024-01-23 15:02:00,2024-01-23 15:33:00,medium
Session_52,S268,2024-01-23 15:03:00,2024-01-23 15:41:00,medium
Session_52,S270,2024-01-23 15:02:00,2024-01-23 16:02:00,high
Session_52,S271,2024-01-23 15:06:00,2024-01-23 15:24:00,low
Session_52,S275,2024-01-23 15:06:00,2024-01-23 15:47:00,medium
Session_52,S276,2024-01-23 15:02:00,2024-01-23 15:25:00,medium
Session_52,S279,2024-01-23 15:02:00,2024-01-23 15:43:00,medium
Session_52,S280,2024-01-23 15:03:00,2024-01-23 15:51:00,medium
Session_52,S281,2024-01-23 15:06:00,2024-01-23 15:15:00,low
Session_52,S282,2024-01-23 15:05:00,2024-01-23 15:26:00,medium
Session_52,S284,2024-01-23 15:04:00,2024-01-23 15:54:00,high
Session_52,S285,2024-01-23 15:05:00,2024-01-23 16:02:00,medium
Session_52,S286,2024-01-23 15:01:00,2024-01-23 16:28:00,high
Session_52,S289,2024-01-23 15:06:00,2024-01-23 15:58:00,high
Session_52,S290,2024-01-23 15:07:00,2024-01-23 15:28:00,medium
Session_52,S292,2024-01-23 15:06:00,2024-01-23 15:59:00,high
Session_52,S293,2024-01-23 15:00:00,2024-01-23 14:55:00,low
Session_52,S295,2024-01-23 15:03:00,2024-01-23 16:00:00,high
Session_52,S298,2024-01-23 15:05:00,2024-01-23 15:57:00,high
Session_52,S300,2024-01-23 15:09:00,2024-01-23 16:32:00,high
Session_53,S001,2024-01-18 15:08:00,2024-01-18 15:48:00,medium
Session_53,S003,2024-01-18 15:02:00,2024-01-18 15:22:00,medium
Session_53,S004,2024-01-18 15:04:00,2024-01-18 15:57:00,medium
Session_53,S005,2024-01-18 15:00:00,2024-01-18 15:47:00,high
Session_53,S006,2024-01-18 15:03:00,2024-01-18 16:03:00,high
Session_53,S008,2024-01-18 15:05:00,2024-01-18 15:21:00,low
Session_53,S009,2024-01-18 15:02:00,2024-01-18 16:00:00,medium
Session_53,S011,2024-01-18 15:07:00,2024-01-18 16:10:00,high
Session_53,S014,2024-01-18 15:08:00,2024-01-18 15:03:00,high
Session_53,S015,2024-01-18 15:07:00,2024-01-18 15:41:00,high
Session_53,S016,2024-01-18 15:09:00,2024-01-18 16:33:00,high
Session_53,S017,2024-01-18 15:04:00,2024-01-18 15:52:00,medium
Session_53,S019,2024-01-18 15:09:00,2024-01-18 16:06:00,medium
Session_53,S020,2024-01-18 15:00:00,2024-01-18 16:17:00,high
Session_53,S022,2024-01-18 15:00:00,2024-01-18 16:29:00,high
Session_53,S023,2024-01-18 15:03:00,2024-01-18 14:58:00,high
Session_53,S024,2024-01-18 15:03:00,2024-01-18 15:55:00,medium
Session_53,S026,2024-01-18 15:07:00,2024-01-18 15:27:00,medium
Session_53,S027,2024-01-18 15:09:00,2024-01-18 16:25:00,high
Session_53,S030,2024-01-18 15:08:00,2024-01-18 16:15:00,high
Session_53,S031,2024-01-18 15:00:00,2024-01-18 15:35:00,medium
Session_53,S032,2024-01-18 15:09:00,2024-01-18 15:42:00,high
Session_53,S033,2024-01-18 15:03:00,2024-01-18 16:18:00,high
Session_53,S037,2024-01-18 15:01:00,2024-01-18 15:29:00,medium
Session_53,S038,2024-01-18 15:04:00,2024-01-18 16:27:00,high
Session_53,S041,2024-01-18 15:01:00,2024-01-18 16:06:00,high
Session_53,S042,2024-01-18 15:06:00,2024-01-18 15:28:00,medium
Session_53,S043,2024-01-18 15:02:00,2024-01-18 16:16:00,high
Session_53,S045,2024-01-18 15:05:00,2024-01-18 15:55:00,high
Session_53,S046,2024-01-18 15:05:00,2024-01-18 16:03:00,medium
Session_53,S049,2024-01-18 15:07:00,2024-01-18 16:00:00,medium
Session_53,S050,2024-01-18 15:08:00,2024-01-18 16:23:00,high
Session_53,S052,2024-01-18 15:00:00,2024-01-18 15:47:00,medium
Session_53,S054,2024-01-18 15:05:00,2024-01-18 15:25:00,low
Session_53,S055,2024-01-18 15:08:00,2024-01-18 16:05:00,medium
Session_53,S059,2024-01-18 15:01:00,2024-01-18 16:21:00,high
Session_53,S060,2024-01-18 15:08:00,2024-01-18 15:28:00,medium
Session_53,S061,2024-01-18 15:06:00,2024-01-18 15:28:00,medium
Session_53,S062,2024-01-18 15:08:00,2024-01-18 16:16:00,high
Session_53,S067,2024-01-18 15:06:00,2024-01-18 16:05:00,high
Session_53,S069,2024-01-18 15:00:00,2024-01-18 15:24:00,high
Session_53,S071,2024-01-18 15:03:00,2024-01-18 15:27:00,medium
Session_53,S072,2024-01-18 15:06:00,2024-01-18 16:02:00,high
Session_53,S073,2024-01-18 15:06:00,2024-01-18 15:56:00,high
Session_53,S075,2024-01-18 15:09:00,2024-01-18 15:39:00,medium
Session_53,S076,2024-01-18 15:03:00,2024-01-18 15:59:00,medium
Session_53,S077,2024-01-18 15:07:00,2024-01-18 15:45:00,medium
Session_53,S078,2024-01-18 15:06:00,2024-01-18 16:30:00,high
Session_53,S079,2024-01-18 15:07:00,2024-01-18 16:02:00,medium
Session_53,S080,2024-01-18 15:02:00,2024-01-18 15:50:00,high
Session_53,S084,2024-01-18 15:05:00,2024-01-18 16:18:00,high
Session_53,S085,2024-01-18 15:04:00,2024-01-18 15:52:00,medium
Session_53,S091,2024-01-18 15:03:00,2024-01-18 16:26:00,high
Session_53,S092,2024-01-18 15:07:00,2024-01-18 15:40:00,medium
Session_53,S093,2024-01-18 15:01:00,2024-01-18 15:48:00,medium
Session_53,S096,2024-01-18 15:08:00,2024-01-18 15:34:00,medium
Session_53,S097,2024-01-18 15:06:00,2024-01-18 16:04:00,medium
Session_53,S098,2024-01-18 15:02:00,2024-01-18 15:56:00,medium
Session_53,S099,2024-01-18 15:09:00,2024-01-18 16:21:00,high
Session_53,S100,2024-01-18 15:02:00,,high
Session_53,S101,2024-01-18 15:07:00,2024-01-18 16:22:00,high
Session_53,S102,2024-01-18 15:04:00,2024-01-18 15:40:00,medium
Session_53,S103,2024-01-18 15:08:00,2024-01-18 15:40:00,medium
Session_53,S106,2024-01-18 15:08:00,2024-01-18 16:06:00,high
Session_53,S107,2024-01-18 15:05:00,2024-01-18 16:04:00,medium
Session_53,S108,2024-01-18 15:00:00,2024-01-18 15:47:00,medium
Session_53,S109,2024-01-18 15:09:00,2024-01-18 16:30:00,high
Session_53,S111,2024-01-18 15:04:00,2024-01-18 15:52:00,high
Session_53,S112,2024-01-18 15:07:00,2024-01-18 16:33:00,high
Session_53,S114,2024-01-18 15:09:00,2024-01-18 15:14:00,low
Session_53,S117,2024-01-18 15:03:00,2024-01-18 15:11:00,low
Session_53,S118,2024-01-18 15:06:00,2024-01-18 16:33:00,high
Session_53,S121,2024-01-18 15:04:00,2024-01-18 15:13:00,low
Session_53,S122,2024-01-18 15:04:00,2024-01-18 15:20:00,low
Session_53,S123,2024-01-18 15:01:00,2024-01-18 15:17:00,medium
Session_53,S124,2024-01-18 15:05:00,2024-01-18 16:01:00,high
Session_53,S126,2024-01-18 15:09:00,2024-01-18 15:33:00,medium
Session_53,S129,2024-01-18 15:00:00,2024-01-18 15:31:00,high
Session_53,S130,2024-01-18 15:01:00,2024-01-18 15:48:00,medium
Session_53,S131,2024-01-18 15:07:00,2024-01-18 15:39:00,medium
Session_53,S132,2024-01-18 15:00:00,2024-01-18 16:23:00,high
Session_53,S133,2024-01-18 15:05:00,2024-01-18 15:48:00,high
Session_53,S134,2024-01-18 15:02:00,2024-01-18 15:59:00,medium
Session_53,S135,2024-01-18 15:08:00,2024-01-18 15:25:00,low
Session_53,S138,2024-01-18 15:09:00,2024-01-18 16:03:00,medium
Session_53,S139,2024-01-18 15:07:00,2024-01-18 15:31:00,medium
Session_53,S142,2024-01-18 15:00:00,2024-01-18 16:10:00,high
Session_53,S143,2024-01-18 15:06:00,2024-01-18 15:51:00,medium
Session_53,S144,2024-01-18 15:06:00,2024-01-18 15:48:00,medium
Session_53,S145,2024-01-18 15:00:00,2024-01-18 16:02:00,high
Session_53,S146,2024-01-18 15:09:00,2024-01-18 16:13:00,high
Session_53,S147,2024-01-18 15:06:00,2024-01-18 15:57:00,medium
Session_53,S148,2024-01-18 15:03:00,2024-01-18 15:35:00,medium
Session_53,S151,2024-01-18 15:09:00,2024-01-18 15:19:00,low
Session_53,S152,2024-01-18 15:06:00,2024-01-18 16:32:00,high
Session_53,S155,2024-01-18 15:07:00,2024-01-18 15:25:00,low
Session_53,S157,2024-01-18 15:03:00,2024-01-18 15:45:00,medium
Session_53,S158,2024-01-18 15:01:00,2024-01-18 15:56:00,medium
Session_53,S159,2024-01-18 15:09:00,2024-01-18 16:34:00,high
Session_53,S160,2024-01-18 15:06:00,2024-01-18 15:47:00,medium
Session_53,S161,2024-01-18 15:04:00,2024-01-18 15:37:00,medium
Session_53,S162,2024-01-18 15:03:00,2024-01-18 15:38:00,medium
Session_53,S164,2024-01-18 15:05:00,2024-01-18 15:53:00,medium
Session_53,S165,2024-01-18 15:00:00,2024-01-18 15:53:00,high
Session_53,S168,2024-01-18 15:06:00,2024-01-18 15:36:00,high
Session_53,S172,2024-01-18 15:05:00,2024-01-18 15:57:00,high
Session_53,S173,2024-01-18 15:09:00,2024-01-18 15:30:00,medium
Session_53,S174,2024-01-18 15:02:00,2024-01-18 16:13:00,high
Session_53,S175,2024-01-18 15:03:00,2024-01-18 15:35:00,medium
Session_53,S176,2024-01-18 15:02:00,2024-01-18 15:59:00,high
Session_53,S177,2024-01-18 15:03:00,2024-01-18 15:46:00,medium
